order_number,product_key,customer_key,order_date,ship_date,due_date,sales,quantity,price
SO68937,212,369,2013-10-22,2013-10-29,2013-11-03,30,1,30
SO68937,205,369,2013-10-22,2013-10-29,2013-11-03,22,1,22
SO68937,259,369,2013-10-22,2013-10-29,2013-11-03,54,1,54
SO68938,232,6294,2013-10-22,2013-10-29,2013-11-03,769,1,769
SO68938,183,6294,2013-10-22,2013-10-29,2013-11-03,70,1,70
SO68939,278,16108,2013-10-22,2013-10-29,2013-11-03,2384,1,2384
SO68940,292,12561,2013-10-22,2013-10-29,2013-11-03,540,1,540
SO68940,201,12561,2013-10-22,2013-10-29,2013-11-03,5,1,5
SO68940,200,12561,2013-10-22,2013-10-29,2013-11-03,9,1,9
SO68941,295,12214,2013-10-22,2013-10-29,2013-11-03,540,1,540
SO68941,200,12214,2013-10-22,2013-10-29,2013-11-03,9,1,9
SO68941,235,12214,2013-10-22,2013-10-29,2013-11-03,64,1,64
SO68941,201,12214,2013-10-22,2013-10-29,2013-11-03,5,1,5
SO68942,295,12211,2013-10-22,2013-10-29,2013-11-03,540,1,540
SO68942,200,12211,2013-10-22,2013-10-29,2013-11-03,9,1,9
SO68942,201,12211,2013-10-22,2013-10-29,2013-11-03,5,1,5
SO68943,189,10480,2013-10-22,2013-10-29,2013-11-03,1120,1,1120
SO68943,219,10480,2013-10-22,2013-10-29,2013-11-03,4,1,4
SO68943,215,10480,2013-10-22,2013-10-29,2013-11-03,25,1,25
SO68944,285,7431,2013-10-22,2013-10-29,2013-11-03,1701,1,1701
SO68944,252,7431,2013-10-22,2013-10-29,2013-11-03,50,1,50
SO68944,251,7431,2013-10-22,2013-10-29,2013-11-03,24,1,24
SO68945,189,14302,2013-10-22,2013-10-29,2013-11-03,1120,1,1120
SO68945,252,14302,2013-10-22,2013-10-29,2013-11-03,50,1,50
SO68946,189,1315,2013-10-22,2013-10-29,2013-11-03,1120,1,1120
SO68946,208,1315,2013-10-22,2013-10-29,2013-11-03,35,1,35
SO68947,192,13690,2013-10-22,2013-10-29,2013-11-03,1120,1,1120
SO68947,208,13690,2013-10-22,2013-10-29,2013-11-03,35,1,35
SO68948,190,13139,2013-10-22,2013-10-29,2013-11-03,1120,1,1120
SO68948,253,13139,2013-10-22,2013-10-29,2013-11-03,50,1,50
SO68948,249,13139,2013-10-22,2013-10-29,2013-11-03,24,1,24
SO68949,276,429,2013-10-22,2013-10-29,2013-11-03,2384,1,2384
SO68949,220,429,2013-10-22,2013-10-29,2013-11-03,5,1,5
SO68949,217,429,2013-10-22,2013-10-29,2013-11-03,29,1,29
SO68949,210,429,2013-10-22,2013-10-29,2013-11-03,2,1,2
SO68950,278,6193,2013-10-22,2013-10-29,2013-11-03,2384,1,2384
SO68950,208,6193,2013-10-22,2013-10-29,2013-11-03,35,1,35
SO68951,289,9918,2013-10-23,2013-10-30,2013-11-04,2443,1,2443
SO68951,204,9918,2013-10-23,2013-10-30,2013-11-04,8,1,8
SO68952,260,1941,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO68953,204,868,2013-10-23,2013-10-30,2013-11-04,8,1,8
SO68954,204,507,2013-10-23,2013-10-30,2013-11-04,8,1,8
SO68955,211,2616,2013-10-23,2013-10-30,2013-11-04,25,1,25
SO68955,206,2616,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68956,211,2003,2013-10-23,2013-10-30,2013-11-04,25,1,25
SO68957,215,4784,2013-10-23,2013-10-30,2013-11-04,25,1,25
SO68957,219,4784,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO68957,206,4784,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68958,205,7248,2013-10-23,2013-10-30,2013-11-04,22,1,22
SO68958,259,7248,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO68959,214,9269,2013-10-23,2013-10-30,2013-11-04,21,1,21
SO68960,214,15422,2013-10-23,2013-10-30,2013-11-04,21,1,21
SO68960,219,15422,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO68960,208,15422,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68961,220,16722,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68961,210,16722,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68961,203,16722,2013-10-23,2013-10-30,2013-11-04,159,1,159
SO68962,206,3016,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68963,216,5173,2013-10-23,2013-10-30,2013-11-04,33,1,33
SO68963,219,5173,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO68963,209,5173,2013-10-23,2013-10-30,2013-11-04,55,1,55
SO68964,257,6055,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO68965,193,3778,2013-10-23,2013-10-30,2013-11-04,2295,1,2295
SO68965,199,3778,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68965,201,3778,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68965,207,3778,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68966,196,7178,2013-10-23,2013-10-30,2013-11-04,2320,1,2320
SO68966,199,7178,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68966,209,7178,2013-10-23,2013-10-30,2013-11-04,55,1,55
SO68966,252,7178,2013-10-23,2013-10-30,2013-11-04,50,1,50
SO68966,187,7178,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO68967,219,502,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO68967,208,502,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68967,250,502,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO68968,219,18234,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO68968,215,18234,2013-10-23,2013-10-30,2013-11-04,25,1,25
SO68968,207,18234,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68969,211,803,2013-10-23,2013-10-30,2013-11-04,25,1,25
SO68969,210,803,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68970,216,13770,2013-10-23,2013-10-30,2013-11-04,33,1,33
SO68970,210,13770,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68971,212,12678,2013-10-23,2013-10-30,2013-11-04,30,1,30
SO68972,199,12520,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68972,201,12520,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68972,260,12520,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO68973,199,12261,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68973,201,12261,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68973,257,12261,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO68973,250,12261,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO68974,201,923,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68974,199,923,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68975,185,9330,2013-10-23,2013-10-30,2013-11-04,70,1,70
SO68976,183,18013,2013-10-23,2013-10-30,2013-11-04,70,1,70
SO68976,260,18013,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO68977,201,5760,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68977,210,5760,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68978,201,263,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68979,218,4858,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68980,218,4513,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68980,205,4513,2013-10-23,2013-10-30,2013-11-04,22,1,22
SO68980,207,4513,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68981,205,7147,2013-10-23,2013-10-30,2013-11-04,22,1,22
SO68981,199,7147,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68982,215,2693,2013-10-23,2013-10-30,2013-11-04,25,1,25
SO68983,201,10867,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68984,212,6989,2013-10-23,2013-10-30,2013-11-04,30,1,30
SO68984,205,6989,2013-10-23,2013-10-30,2013-11-04,22,1,22
SO68984,204,6989,2013-10-23,2013-10-30,2013-11-04,8,1,8
SO68985,219,16318,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO68985,210,16318,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68986,201,11316,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68986,207,11316,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68987,217,12952,2013-10-23,2013-10-30,2013-11-04,29,1,29
SO68987,220,12952,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68987,210,12952,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68988,201,11834,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68988,251,11834,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO68989,214,10134,2013-10-23,2013-10-30,2013-11-04,21,1,21
SO68990,220,5307,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68990,210,5307,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68991,217,16924,2013-10-23,2013-10-30,2013-11-04,29,1,29
SO68992,249,567,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO68992,220,567,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68993,218,3627,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68993,213,3627,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68993,207,3627,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68993,253,3627,2013-10-23,2013-10-30,2013-11-04,50,1,50
SO68993,250,3627,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO68994,218,863,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68994,213,863,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68994,210,863,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO68995,225,8884,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO68995,260,8884,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO68996,196,5852,2013-10-23,2013-10-30,2013-11-04,2320,1,2320
SO68996,199,5852,2013-10-23,2013-10-30,2013-11-04,10,1,10
SO68996,201,5852,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68996,208,5852,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO68997,268,16770,2013-10-23,2013-10-30,2013-11-04,742,1,742
SO68997,220,16770,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO68997,217,16770,2013-10-23,2013-10-30,2013-11-04,29,1,29
SO68998,190,6926,2013-10-23,2013-10-30,2013-11-04,1120,1,1120
SO68999,191,15029,2013-10-23,2013-10-30,2013-11-04,1120,1,1120
SO68999,206,15029,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69000,188,15139,2013-10-23,2013-10-30,2013-11-04,1120,1,1120
SO69000,258,15139,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO69001,293,14562,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69001,200,14562,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69001,201,14562,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69001,207,14562,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69002,293,13272,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69002,214,13272,2013-10-23,2013-10-30,2013-11-04,21,1,21
SO69002,210,13272,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO69003,293,14556,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69003,200,14556,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69003,201,14556,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69003,250,14556,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO69004,292,18188,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69004,200,18188,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69004,201,18188,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69004,208,18188,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69005,291,10573,2013-10-23,2013-10-30,2013-11-04,2443,1,2443
SO69005,208,10573,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69006,261,10875,2013-10-23,2013-10-30,2013-11-04,2443,1,2443
SO69006,200,10875,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69006,201,10875,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69007,291,10883,2013-10-23,2013-10-30,2013-11-04,2443,1,2443
SO69008,227,1579,2013-10-23,2013-10-30,2013-11-04,565,1,565
SO69008,256,1579,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO69009,282,4177,2013-10-23,2013-10-30,2013-11-04,2384,1,2384
SO69009,200,4177,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69010,282,16453,2013-10-23,2013-10-30,2013-11-04,2384,1,2384
SO69010,206,16453,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69010,256,16453,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO69011,275,12869,2013-10-23,2013-10-30,2013-11-04,1215,1,1215
SO69011,220,12869,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69011,217,12869,2013-10-23,2013-10-30,2013-11-04,29,1,29
SO69011,210,12869,2013-10-23,2013-10-30,2013-11-04,2,1,2
SO69012,293,12461,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69012,207,12461,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69012,250,12461,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO69012,255,12461,2013-10-23,2013-10-30,2013-11-04,50,1,50
SO69013,292,12681,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69014,294,12376,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69014,251,12376,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO69015,190,3882,2013-10-23,2013-10-30,2013-11-04,1120,1,1120
SO69015,208,3882,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69016,192,10587,2013-10-23,2013-10-30,2013-11-04,1120,1,1120
SO69017,191,10477,2013-10-23,2013-10-30,2013-11-04,1120,1,1120
SO69017,201,10477,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69017,200,10477,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69017,209,10477,2013-10-23,2013-10-30,2013-11-04,55,1,55
SO69017,204,10477,2013-10-23,2013-10-30,2013-11-04,8,1,8
SO69018,284,7439,2013-10-23,2013-10-30,2013-11-04,1701,1,1701
SO69018,260,7439,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69019,294,13205,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69019,200,13205,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69019,201,13205,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69019,207,13205,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69019,260,13205,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69020,293,13156,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69021,292,12779,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69021,200,12779,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69021,201,12779,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69021,207,12779,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69022,292,13691,2013-10-23,2013-10-30,2013-11-04,540,1,540
SO69022,214,13691,2013-10-23,2013-10-30,2013-11-04,21,1,21
SO69022,219,13691,2013-10-23,2013-10-30,2013-11-04,4,1,4
SO69022,260,13691,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69022,207,13691,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69023,287,7011,2013-10-23,2013-10-30,2013-11-04,1701,1,1701
SO69023,207,7011,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69023,252,7011,2013-10-23,2013-10-30,2013-11-04,50,1,50
SO69024,281,1694,2013-10-23,2013-10-30,2013-11-04,2384,1,2384
SO69024,208,1694,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69025,279,2001,2013-10-23,2013-10-30,2013-11-04,2384,1,2384
SO69025,201,2001,2013-10-23,2013-10-30,2013-11-04,5,1,5
SO69025,200,2001,2013-10-23,2013-10-30,2013-11-04,9,1,9
SO69025,208,2001,2013-10-23,2013-10-30,2013-11-04,35,1,35
SO69026,283,16870,2013-10-23,2013-10-30,2013-11-04,2384,1,2384
SO69026,258,16870,2013-10-23,2013-10-30,2013-11-04,54,1,54
SO69026,249,16870,2013-10-23,2013-10-30,2013-11-04,24,1,24
SO69027,211,3061,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69027,250,3061,2013-10-24,2013-10-31,2013-11-05,24,1,24
SO69028,256,8580,2013-10-24,2013-10-31,2013-11-05,54,1,54
SO69029,231,3773,2013-10-24,2013-10-31,2013-11-05,769,1,769
SO69029,212,3773,2013-10-24,2013-10-31,2013-11-05,30,1,30
SO69029,210,3773,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69030,193,8903,2013-10-24,2013-10-31,2013-11-05,2295,1,2295
SO69030,210,8903,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69031,196,7169,2013-10-24,2013-10-31,2013-11-05,2320,1,2320
SO69032,228,4461,2013-10-24,2013-10-31,2013-11-05,565,1,565
SO69033,219,263,2013-10-24,2013-10-31,2013-11-05,4,1,4
SO69033,208,263,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69034,220,16042,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69034,210,16042,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69035,217,2096,2013-10-24,2013-10-31,2013-11-05,29,1,29
SO69035,220,2096,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69035,209,2096,2013-10-24,2013-10-31,2013-11-05,55,1,55
SO69036,215,17681,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69036,219,17681,2013-10-24,2013-10-31,2013-11-05,4,1,4
SO69036,210,17681,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69037,211,15527,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69037,218,15527,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69037,204,15527,2013-10-24,2013-10-31,2013-11-05,8,1,8
SO69038,217,16302,2013-10-24,2013-10-31,2013-11-05,29,1,29
SO69038,220,16302,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69038,207,16302,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69039,218,1167,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69039,212,1167,2013-10-24,2013-10-31,2013-11-05,30,1,30
SO69040,212,12204,2013-10-24,2013-10-31,2013-11-05,30,1,30
SO69040,218,12204,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69040,208,12204,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69041,212,12304,2013-10-24,2013-10-31,2013-11-05,30,1,30
SO69041,218,12304,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69041,210,12304,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69042,199,4379,2013-10-24,2013-10-31,2013-11-05,10,1,10
SO69042,201,4379,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69042,260,4379,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69043,184,8820,2013-10-24,2013-10-31,2013-11-05,70,1,70
SO69043,258,8820,2013-10-24,2013-10-31,2013-11-05,54,1,54
SO69044,185,7996,2013-10-24,2013-10-31,2013-11-05,70,1,70
SO69044,255,7996,2013-10-24,2013-10-31,2013-11-05,50,1,50
SO69045,184,16726,2013-10-24,2013-10-31,2013-11-05,70,1,70
SO69045,255,16726,2013-10-24,2013-10-31,2013-11-05,50,1,50
SO69046,201,13683,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69046,209,13683,2013-10-24,2013-10-31,2013-11-05,55,1,55
SO69047,205,3361,2013-10-24,2013-10-31,2013-11-05,22,1,22
SO69047,235,3361,2013-10-24,2013-10-31,2013-11-05,64,1,64
SO69048,218,5402,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69048,209,5402,2013-10-24,2013-10-31,2013-11-05,55,1,55
SO69048,207,5402,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69049,211,6904,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69049,218,6904,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69049,210,6904,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69050,219,11426,2013-10-24,2013-10-31,2013-11-05,4,1,4
SO69050,214,11426,2013-10-24,2013-10-31,2013-11-05,21,1,21
SO69051,214,11543,2013-10-24,2013-10-31,2013-11-05,21,1,21
SO69051,210,11543,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69052,220,13837,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69052,249,13837,2013-10-24,2013-10-31,2013-11-05,24,1,24
SO69053,218,1974,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69053,213,1974,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69053,207,1974,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69054,205,7330,2013-10-24,2013-10-31,2013-11-05,22,1,22
SO69054,236,7330,2013-10-24,2013-10-31,2013-11-05,64,1,64
SO69055,255,1477,2013-10-24,2013-10-31,2013-11-05,50,1,50
SO69056,226,5111,2013-10-24,2013-10-31,2013-11-05,565,1,565
SO69056,205,5111,2013-10-24,2013-10-31,2013-11-05,22,1,22
SO69056,236,5111,2013-10-24,2013-10-31,2013-11-05,64,1,64
SO69057,223,8890,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69058,233,3915,2013-10-24,2013-10-31,2013-11-05,769,1,769
SO69058,184,3915,2013-10-24,2013-10-31,2013-11-05,70,1,70
SO69058,258,3915,2013-10-24,2013-10-31,2013-11-05,54,1,54
SO69059,196,5881,2013-10-24,2013-10-31,2013-11-05,2320,1,2320
SO69059,199,5881,2013-10-24,2013-10-31,2013-11-05,10,1,10
SO69059,260,5881,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69059,201,5881,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69060,194,5780,2013-10-24,2013-10-31,2013-11-05,2295,1,2295
SO69060,210,5780,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69061,197,1913,2013-10-24,2013-10-31,2013-11-05,2320,1,2320
SO69062,197,1914,2013-10-24,2013-10-31,2013-11-05,2320,1,2320
SO69062,205,1914,2013-10-24,2013-10-31,2013-11-05,22,1,22
SO69062,210,1914,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69063,271,4653,2013-10-24,2013-10-31,2013-11-05,742,1,742
SO69063,208,4653,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69064,194,4221,2013-10-24,2013-10-31,2013-11-05,2295,1,2295
SO69064,213,4221,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69064,218,4221,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69065,195,4226,2013-10-24,2013-10-31,2013-11-05,2295,1,2295
SO69065,213,4226,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69066,191,6924,2013-10-24,2013-10-31,2013-11-05,1120,1,1120
SO69066,256,6924,2013-10-24,2013-10-31,2013-11-05,54,1,54
SO69067,192,15745,2013-10-24,2013-10-31,2013-11-05,1120,1,1120
SO69067,208,15745,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69068,287,13303,2013-10-24,2013-10-31,2013-11-05,1701,1,1701
SO69069,285,12665,2013-10-24,2013-10-31,2013-11-05,1701,1,1701
SO69069,255,12665,2013-10-24,2013-10-31,2013-11-05,50,1,50
SO69069,260,12665,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69070,292,14558,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69070,214,14558,2013-10-24,2013-10-31,2013-11-05,21,1,21
SO69070,210,14558,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69071,295,18299,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69071,200,18299,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69072,196,4597,2013-10-24,2013-10-31,2013-11-05,2320,1,2320
SO69072,205,4597,2013-10-24,2013-10-31,2013-11-05,22,1,22
SO69072,199,4597,2013-10-24,2013-10-31,2013-11-05,10,1,10
SO69072,201,4597,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69072,258,4597,2013-10-24,2013-10-31,2013-11-05,54,1,54
SO69073,222,7199,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69073,211,7199,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69074,277,16118,2013-10-24,2013-10-31,2013-11-05,2384,1,2384
SO69074,207,16118,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69075,280,16288,2013-10-24,2013-10-31,2013-11-05,2384,1,2384
SO69075,217,16288,2013-10-24,2013-10-31,2013-11-05,29,1,29
SO69076,275,14971,2013-10-24,2013-10-31,2013-11-05,1215,1,1215
SO69076,200,14971,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69076,201,14971,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69077,272,14986,2013-10-24,2013-10-31,2013-11-05,1215,1,1215
SO69077,217,14986,2013-10-24,2013-10-31,2013-11-05,29,1,29
SO69077,220,14986,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69077,208,14986,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69078,275,14988,2013-10-24,2013-10-31,2013-11-05,1215,1,1215
SO69078,255,14988,2013-10-24,2013-10-31,2013-11-05,50,1,50
SO69079,294,8210,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69079,206,8210,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69080,295,8804,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69080,208,8804,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69081,191,10357,2013-10-24,2013-10-31,2013-11-05,1120,1,1120
SO69081,257,10357,2013-10-24,2013-10-31,2013-11-05,54,1,54
SO69082,284,6559,2013-10-24,2013-10-31,2013-11-05,1701,1,1701
SO69082,215,6559,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69082,250,6559,2013-10-24,2013-10-31,2013-11-05,24,1,24
SO69083,192,1303,2013-10-24,2013-10-31,2013-11-05,1120,1,1120
SO69083,219,1303,2013-10-24,2013-10-31,2013-11-05,4,1,4
SO69083,215,1303,2013-10-24,2013-10-31,2013-11-05,25,1,25
SO69083,208,1303,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69084,191,17557,2013-10-24,2013-10-31,2013-11-05,1120,1,1120
SO69084,208,17557,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69085,294,16908,2013-10-24,2013-10-31,2013-11-05,540,1,540
SO69085,201,16908,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69085,200,16908,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69085,250,16908,2013-10-24,2013-10-31,2013-11-05,24,1,24
SO69086,283,5298,2013-10-24,2013-10-31,2013-11-05,2384,1,2384
SO69086,217,5298,2013-10-24,2013-10-31,2013-11-05,29,1,29
SO69087,268,19,2013-10-24,2013-10-31,2013-11-05,742,1,742
SO69087,200,19,2013-10-24,2013-10-31,2013-11-05,9,1,9
SO69087,201,19,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69087,207,19,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69088,270,28,2013-10-24,2013-10-31,2013-11-05,742,1,742
SO69088,220,28,2013-10-24,2013-10-31,2013-11-05,5,1,5
SO69088,217,28,2013-10-24,2013-10-31,2013-11-05,29,1,29
SO69088,210,28,2013-10-24,2013-10-31,2013-11-05,2,1,2
SO69089,283,1701,2013-10-24,2013-10-31,2013-11-05,2384,1,2384
SO69089,207,1701,2013-10-24,2013-10-31,2013-11-05,35,1,35
SO69090,202,1413,2013-10-25,2013-11-01,2013-11-06,120,1,120
